,Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,K+A,K+A Per Minute,KP%,CS,CSM,Golds,GPM,GOLD%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,DMG/GOLD,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,WPM,VWPM,WCPM,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
1787,Swain,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,2,Cryin,MID,0,4,1,0.3,1,0.03,0.33299999999999996,246,7.3,10036,300,0.198,19019.41,786.53,13736.2,4496.68,568,0.271,1.8951185731367077,34989.5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1788,Aphelios,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,2,Elk,ADC,0,2,0,0,0,0.0,0.0,287,8.6,11915,356,0.235,22181.57,19639.3,1001.32,1540.95,662,0.316,1.8616508602601762,14967.5,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1789,Renata Glasc,EDG vs Ultra Prime,Edward Gaming,2 - 0,Ultra Prime,WEEK6,12.12,2022-07-13,2,Miaoniu,SUPPORT,0,5,0,0,0,0.0,0.0,22,0.7,6170,184,0.122,6330.5,614.17,2680.49,3035.84,189,0.09,1.0260129659643435,15222.8,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1790,Irelia,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Bin,TOP,10,2,3,6.5,13,0.4,0.867,351,10.8,17679,545,0.278,25563.93,18522.9,6465.03,576.0,787,0.311,1.4460054301713898,22929.4,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1791,Diana,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,can,JUNGLE,1,3,9,3.3,10,0.31,0.667,219,6.7,11856,365,0.187,12704.41,895.01,11698.4,111.0,391,0.155,1.071559547908232,22064.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1792,Azir,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,FoFo,MID,3,1,7,10.0,10,0.31,0.667,270,8.3,13096,403,0.20600000000000002,23446.4,1614.3,21832.1,0.0,722,0.285,1.79034819792303,16046.3,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1793,Kalista,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Rise,ADC,1,2,5,3.0,6,0.18,0.4,285,8.8,13243,408,0.20800000000000002,13961.82,12637.5,1324.32,0.0,430,0.17,1.054279241863626,13104.2,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1794,Rakan,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Crisp,SUPPORT,0,1,11,11.0,11,0.34,0.733,37,1.1,7647,236,0.12,6512.57,905.9,5028.67,578.0,201,0.079,0.8516503203870799,15042.3,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1795,Gnar,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,fearness,TOP,1,3,1,0.7,2,0.06,0.222,267,8.2,10615,327,0.201,8573.92,7083.95,1122.21,367.76,264,0.157,0.8077173810645313,18347.3,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1796,Viego,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Shad0w,JUNGLE,2,4,4,1.5,6,0.18,0.667,156,4.8,9191,283,0.174,8682.6,7362.0,931.35,389.25,267,0.159,0.9446850179523447,28965.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1797,LeBlanc,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,YeG,MID,0,1,3,3.0,3,0.09,0.33299999999999996,287,8.8,11352,350,0.215,16689.59,1721.32,14575.7,392.57,514,0.305,1.470189393939394,20537.6,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1798,Aphelios,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,Assum,ADC,6,3,0,2.0,6,0.18,0.667,331,10.2,15125,466,0.28600000000000003,16592.97,15035.7,1055.54,501.73,511,0.303,1.097055867768595,21089.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1799,Tahm Kench,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,2,jinjiao,SUPPORT,0,4,4,1.0,4,0.12,0.444,41,1.3,6540,201,0.124,4238.51,450.59,3773.92,14.0,131,0.077,0.6480902140672783,19935.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1800,Sejuani,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,Chelizi,TOP,0,4,4,1,4,0.14,0.667,215,7.6,9205,324,0.19899999999999998,8235.1,3930.2,3290.9,1014.0,290,0.16399999999999998,0.8946333514394351,20579.6,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1801,Wukong,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,Shad0w,JUNGLE,3,4,2,1.3,5,0.18,0.833,141,5.0,8793,309,0.19,10326.64,8477.59,1010.55,838.5,363,0.20600000000000002,1.1744160127374046,27924.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1802,Sylas,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,YeG,MID,2,3,3,1.7,5,0.18,0.833,235,8.3,11153,392,0.24100000000000002,11407.17,1492.92,9914.25,0.0,401,0.22699999999999998,1.0227893840222362,24108.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1803,Jinx,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,Assum,ADC,0,5,1,0.2,1,0.04,0.16699999999999998,295,10.4,10897,383,0.23600000000000002,15185.53,12639.1,1024.05,1522.38,534,0.302,1.393551436175094,13961.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1804,Lulu,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,jinjiao,SUPPORT,1,1,2,3,3,0.11,0.5,12,0.4,6193,218,0.134,5050.73,993.18,3569.55,488.0,178,0.10099999999999999,0.8155546584853867,7010.84,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1805,Gnar,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,Bin,TOP,3,3,6,3,9,0.32,0.529,277,9.7,13394,471,0.237,16219.43,13224.7,2960.73,34.0,570,0.215,1.210947439151859,19794.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1806,Viego,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,can,JUNGLE,7,1,4,11,11,0.39,0.647,167,5.9,11450,403,0.20199999999999999,13213.83,11441.6,1040.66,731.57,465,0.175,1.154046288209607,30521.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1807,Azir,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,FoFo,MID,3,1,10,13,13,0.46,0.765,280,9.8,12606,443,0.223,23421.5,348.7,23072.8,0.0,824,0.311,1.8579644613676027,10018.5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1808,Aphelios,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,Rise,ADC,3,1,7,10,10,0.35,0.588,258,9.1,11799,415,0.209,16354.95,14269.9,1402.55,682.5,575,0.217,1.3861301805237733,9935.78,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1809,Tahm Kench,LGD Gaming vs BLG,LGD Gaming,1 - 2,Bilibili Gaming,WEEK6,12.12,2022-07-13,3,Crisp,SUPPORT,1,0,11,Perfect KDA,12,0.42,0.706,31,1.1,7340,258,0.13,6185.85,409.24,5510.61,266.0,218,0.08199999999999999,0.8427588555858311,10998.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1810,Irelia,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Rich,TOP,1,6,8,1.5,9,0.3,0.375,241,8.1,12211,410,0.19699999999999998,10648.56,8115.76,2532.8,0.0,358,0.134,0.8720465154369011,20975.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1811,Wukong,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Karsa,JUNGLE,3,1,13,16,16,0.54,0.667,157,5.3,10667,358,0.172,8205.8,7037.05,938.25,230.5,276,0.10300000000000001,0.7692697103215523,22852.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1812,Sylas,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,RooKie,MID,7,1,9,16,16,0.54,0.667,233,7.8,13609,457,0.21899999999999997,16942.39,1778.29,15164.1,0.0,569,0.213,1.2449401131604085,23814.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1813,Tahm Kench,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Ppgod,ADC,2,0,21,Perfect KDA,23,0.77,0.958,183,6.1,11728,394,0.18899999999999997,9316.96,764.31,7870.65,682.0,313,0.11699999999999999,0.7944201909959071,25320.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1814,Senna,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Photic,SUPPORT,11,2,12,11.5,23,0.77,0.958,89,3.0,13884,466,0.22399999999999998,34348.25,30874.2,865.32,2608.73,1154,0.43200000000000005,2.47394482857966,12383.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1815,Gnar,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Zika,TOP,0,4,5,1.3,5,0.17,0.5,226,7.6,9479,318,0.2,14716.92,9924.61,2409.19,2383.12,494,0.18600000000000003,1.5525814959383901,24308.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1816,Nidalee,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,XUN,JUNGLE,8,4,0,2,8,0.27,0.8,200,6.7,11923,401,0.252,16990.33,558.55,13853.1,2578.68,571,0.215,1.4250046129329867,26043.4,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1817,Galio,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Mole,MID,0,5,6,1.2,6,0.2,0.6,199,6.7,8988,302,0.19,12391.0,149.52,11686.2,555.28,416,0.157,1.3786159323542502,18188.3,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1818,Kalista,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Ahn,ADC,2,6,1,0.5,3,0.1,0.3,261,8.8,11027,370,0.233,25041.6,18922.7,3891.35,2227.55,841,0.317,2.270934977781808,21088.6,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1819,Renata Glasc,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,1,Wink,SUPPORT,0,5,3,0.6,3,0.1,0.3,13,0.4,5975,201,0.126,9945.03,2107.99,7015.04,822.0,334,0.126,1.6644401673640168,15937.7,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1820,Gangplank,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Zdz,TOP,1,2,4,2.5,5,0.17,0.5,245,8.3,13181,446,0.226,16409.65,10172.0,5140.77,1096.88,555,0.305,1.2449472725893331,20874.2,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1821,Wukong,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Xiaohao,JUNGLE,5,0,2,Perfect KDA,7,0.24,0.7,199,6.7,12121,410,0.20800000000000002,5871.26,4140.29,1205.23,525.74,199,0.109,0.48438742677996866,21108.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1822,Sylas,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Forge,MID,2,0,5,Perfect KDA,7,0.24,0.7,279,9.4,12327,417,0.21100000000000002,11073.8,935.63,9895.52,242.65,375,0.20600000000000002,0.8983369838565749,19936.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1823,Tahm Kench,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Qiuqiu,ADC,1,0,3,Perfect KDA,4,0.14,0.4,176,6.0,10440,353,0.179,4608.64,125.75,3804.95,677.94,156,0.086,0.44144061302682,18235.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1824,Senna,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Betty,SUPPORT,1,0,6,Perfect KDA,7,0.24,0.7,79,2.7,10220,346,0.175,15910.73,13876.7,0.0,2034.03,538,0.295,1.5568228962818003,9623.87,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1825,Gnar,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Hoya,TOP,1,4,0,0.3,1,0.03,0.5,239,8.1,10890,368,0.23199999999999998,10076.01,8650.23,1425.78,0.0,341,0.21600000000000003,0.9252534435261708,24948.6,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1826,Poppy,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Beichuan,JUNGLE,0,0,2,Perfect KDA,2,0.07,1.0,137,4.6,7680,260,0.16399999999999998,4955.38,3180.7,742.68,1032.0,168,0.106,0.6452317708333334,19668.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1827,Viktor,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Ucal,MID,0,0,1,Perfect KDA,1,0.03,0.5,312,10.6,11159,377,0.23800000000000002,17536.99,299.69,17237.3,0.0,593,0.376,1.5715556949547451,8542.79,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1828,Jinx,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Kepler,ADC,1,4,0,0.3,1,0.03,0.5,293,9.9,11426,386,0.244,11415.78,10102.9,533.04,779.84,386,0.245,0.9991055487484685,14827.5,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1829,Lulu,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,yaoyao,SUPPORT,0,2,1,0.5,1,0.03,0.5,13,0.4,5740,194,0.122,2695.58,342.84,2250.74,102.0,91,0.057999999999999996,0.46961324041811847,8040.31,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1830,Jax,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Zika,TOP,1,2,1,1,2,0.07,0.5,225,8.1,9938,357,0.222,9558.69,6701.08,2857.61,0.0,343,0.20600000000000002,0.9618323606359429,19999.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1831,Wukong,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,XUN,JUNGLE,0,2,2,1,2,0.07,0.5,156,5.6,8544,307,0.191,6922.35,5398.45,1135.4,388.5,249,0.149,0.8102001404494382,19816.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1832,Seraphine,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Mole,MID,1,1,3,4,4,0.14,1.0,194,7.0,9014,324,0.20199999999999999,13330.44,1491.94,11568.5,270.0,479,0.28800000000000003,1.4788595518082983,9592.33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1833,Aphelios,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Ahn,ADC,1,3,3,1.3,4,0.14,1.0,253,9.1,10774,387,0.24100000000000002,12744.51,11572.7,1074.31,97.5,458,0.275,1.1828949322442919,9334.04,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1834,Nautilus,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Wink,SUPPORT,1,2,2,1.5,3,0.11,0.75,35,1.3,6403,230,0.14300000000000002,3763.2,975.44,2040.9,746.86,135,0.081,0.5877245041386849,8320.23,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1835,Gragas,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Rich,TOP,3,1,3,6,6,0.22,0.6,237,8.5,12106,435,0.23399999999999999,16109.65,1318.38,14264.8,526.47,579,0.344,1.3307161737981166,14753.5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1836,Viego,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Karsa,JUNGLE,2,2,4,3,6,0.22,0.6,172,6.2,9584,344,0.185,4465.7,3877.84,438.36,149.5,160,0.095,0.46595367278797994,23553.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1837,Swain,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,RooKie,MID,3,0,6,Perfect KDA,9,0.32,0.9,222,8.0,11143,400,0.215,12773.38,636.78,12104.6,32.0,459,0.273,1.1463142780220765,17473.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1838,Kalista,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Photic,ADC,2,0,4,Perfect KDA,6,0.22,0.6,248,8.9,12190,438,0.235,10987.86,10058.6,929.26,0.0,395,0.235,0.901383100902379,12016.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1839,Renata Glasc,V5 vs IG,Victory Five,2 - 0,Invictus Gaming,WEEK6,12.12,2022-07-14,2,Ppgod,SUPPORT,0,1,8,8,8,0.29,0.8,12,0.4,6815,245,0.131,2463.08,349.42,1603.66,510.0,88,0.053,0.36142039618488625,7906.01,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1840,Gragas,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Hoya,TOP,4,3,9,4.3,13,0.37,0.722,259,7.5,13802,398,0.205,23617.42,1431.84,20343.0,1842.58,680,0.28300000000000003,1.7111592522822778,22668.6,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1841,Xin Zhao,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Beichuan,JUNGLE,2,6,11,2.2,13,0.37,0.722,192,5.5,11666,336,0.17300000000000001,14855.02,13137.1,443.18,1274.74,428,0.17800000000000002,1.273360192010972,34594.4,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1842,Sylas,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Ucal,MID,5,3,10,5.0,15,0.43,0.833,279,8.0,15687,452,0.233,19234.94,148.9,17492.6,1593.44,554,0.231,1.2261707146044494,19965.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1843,Kalista,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Kepler,ADC,5,3,9,4.7,14,0.4,0.778,341,9.8,17079,492,0.253,18347.01,15719.9,1379.42,1247.69,528,0.22,1.0742438081854908,13227.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1844,Amumu,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,yaoyao,SUPPORT,2,5,12,2.8,14,0.4,0.778,33,1.0,9211,265,0.13699999999999998,7262.21,521.62,5165.94,1574.65,209,0.087,0.7884279665617197,14496.3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0,0,0,,,,,,,,,
1845,Aatrox,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Zdz,TOP,2,4,8,2.5,10,0.29,0.5,326,9.4,15010,432,0.233,14661.5,14661.5,0.0,0.0,422,0.19899999999999998,0.976782145236509,26385.4,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1846,Lee Sin,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Xiaohao,JUNGLE,10,4,10,5.0,20,0.58,1.0,213,6.1,14076,405,0.218,16509.77,13705.4,1947.37,857.0,476,0.22399999999999998,1.1729021028701336,30471.3,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1847,Akali,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Forge,MID,5,2,5,5.0,10,0.29,0.5,310,8.9,13852,399,0.215,19592.11,1063.31,18528.8,0.0,564,0.266,1.4143885359514872,19845.4,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1848,Tahm Kench,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Qiuqiu,ADC,2,5,15,3.4,17,0.49,0.85,179,5.2,10801,311,0.16699999999999998,8254.54,469.93,6934.13,850.48,238,0.11199999999999999,0.7642384964355153,23200.9,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1849,Senna,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,2,Betty,SUPPORT,1,3,16,5.7,17,0.49,0.85,101,2.9,10791,311,0.16699999999999998,14589.2,14415.2,0.0,174.0,420,0.198,1.351978500602354,14445.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1850,Camille,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Zdz,TOP,4,0,7,Perfect KDA,11,0.36,0.688,304,9.8,15036,486,0.242,19395.41,8750.44,2013.58,8631.39,627,0.295,1.2899314977387604,23747.2,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1851,Lee Sin,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Xiaohao,JUNGLE,2,0,9,Perfect KDA,11,0.36,0.688,180,5.8,10880,352,0.175,7666.59,6285.02,526.98,854.59,248,0.11599999999999999,0.7046498161764706,20462.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1852,Swain,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Forge,MID,2,2,11,6.5,13,0.42,0.813,271,8.8,13100,423,0.21100000000000002,14892.97,694.43,13252.5,946.04,481,0.226,1.1368679389312977,20435.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1853,Kalista,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Betty,ADC,8,1,4,12,12,0.39,0.75,288,9.3,15203,491,0.245,15749.82,13481.0,1375.37,893.45,509,0.239,1.0359679010721567,12547.5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1854,Amumu,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Qiuqiu,SUPPORT,0,3,11,3.7,11,0.36,0.688,35,1.1,7795,252,0.126,8151.69,410.36,6361.76,1379.57,264,0.124,1.045758819756254,15525.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1855,Gnar,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Hoya,TOP,1,3,2,1,3,0.1,0.5,274,8.9,11902,385,0.237,13523.43,11429.4,2094.03,0.0,437,0.24,1.1362317257603765,18286.5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1856,Viego,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Beichuan,JUNGLE,2,4,3,1.3,5,0.16,0.833,153,4.9,8485,274,0.16899999999999998,8163.86,5980.14,1571.22,612.5,264,0.145,0.9621520329994107,27598.8,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1857,Seraphine,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Ucal,MID,1,1,4,5,5,0.16,0.833,307,9.9,11450,370,0.228,13149.46,1112.16,11857.3,180.0,425,0.233,1.1484244541484716,9884.1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1858,Aphelios,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,Kepler,ADC,1,5,3,0.8,4,0.13,0.667,281,9.1,11792,381,0.235,17589.25,15686.6,904.65,998.0,569,0.312,1.4916256784260515,16268.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1859,Alistar,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,3,yaoyao,SUPPORT,1,3,5,2,6,0.19,1.0,30,1.0,6629,214,0.132,3927.02,414.15,2706.87,806.0,127,0.07,0.5924000603409262,15175.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1860,Sejuani,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Breathe,TOP,0,1,10,10,10,0.42,0.588,191,8.0,8787,369,0.177,10362.33,6121.6,3720.73,520.0,435,0.201,1.179279617616934,16727.7,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
1861,Wukong,RNG vs LNG Esports,Royal Never Give Up,2 - 1,LNG Esports,WEEK6,12.12,2022-07-15,1,Wei,JUNGLE,4,0,4,Perfect KDA,8,0.34,0.47100000000000003,119,5.0,9986,419,0.201,7784.44,6676.76,821.3,286.38,327,0.151,0.7795353494892849,15097.5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,
